policy,time,cacheSize,hits,misses,hitRate
LRU,0.00,0,0,2,0.000000
LRU,1.00,1,3,2,0.600000
LRU,2.00,2,6,2,0.750000
LRU,3.00,3,6,2,0.750000
LRU,4.00,3,8,2,0.800000
LRU,5.00,3,8,2,0.800000
LRU,6.00,3,9,2,0.818182
LRU,7.00,3,9,2,0.818182
LRU,8.00,3,10,2,0.833333
LRU,9.00,4,11,2,0.846154
LRU,10.00,5,11,2,0.846154
LRU,11.00,6,11,2,0.846154
LRU,12.00,7,12,2,0.857143
LRU,13.00,7,14,2,0.875000
LRU,14.00,7,14,2,0.875000
LRU,15.00,8,15,2,0.882353
LRU,16.00,9,15,2,0.882353
LRU,17.00,10,16,2,0.888889
LRU,18.00,11,17,2,0.894737
LRU,19.00,12,17,2,0.894737
LRU,20.00,12,19,2,0.904762
LRU,21.00,14,19,2,0.904762
LRU,22.00,15,20,2,0.909091
LRU,23.00,15,21,2,0.913043
LRU,24.00,15,23,2,0.920000
LRU,25.00,16,26,2,0.928571
LRU,26.00,17,27,2,0.931034
LRU,27.00,17,29,2,0.935484
LRU,28.00,18,31,2,0.939394
LRU,29.00,18,31,2,0.939394
LRU,30.00,20,32,2,0.941176
LRU,31.00,20,33,2,0.942857
LRU,32.00,20,33,2,0.942857
LRU,33.00,20,36,2,0.947368
LRU,34.00,21,39,2,0.951220
LRU,35.00,21,39,2,0.951220
LRU,36.00,22,39,2,0.951220
LRU,37.00,22,42,2,0.954545
LRU,38.00,23,42,2,0.954545
LRU,39.00,24,42,2,0.954545
LRU,40.00,24,42,2,0.954545
LRU,41.00,24,43,2,0.955556
LRU,42.00,24,43,2,0.955556
LRU,43.00,24,45,2,0.957447
LRU,44.00,24,46,2,0.958333
LRU,45.00,24,46,2,0.958333
LRU,46.00,24,46,2,0.958333
LRU,47.00,25,46,2,0.958333
LRU,48.00,25,46,2,0.958333
LRU,49.00,26,47,2,0.959184
LRU,50.00,26,50,2,0.961538
LRU,51.00,27,50,2,0.961538
LRU,52.00,27,50,2,0.961538
LRU,53.00,28,52,2,0.962963
LRU,54.00,28,53,2,0.963636
LRU,55.00,29,53,2,0.963636
LRU,56.00,30,55,2,0.964912
LRU,57.00,32,56,2,0.965517
LRU,58.00,32,57,2,0.966102
LRU,59.00,32,57,2,0.966102
LRU,60.00,32,57,2,0.966102
LRU,61.00,32,57,2,0.966102
LRU,62.00,33,58,2,0.966667
LRU,63.00,33,59,2,0.967213
LRU,64.00,34,62,2,0.968750
LRU,65.00,35,62,2,0.968750
LRU,66.00,36,64,2,0.969697
LRU,67.00,36,64,2,0.969697
LRU,68.00,37,65,2,0.970149
LRU,69.00,38,65,2,0.970149
LRU,70.00,39,66,2,0.970588
LRU,71.00,39,67,2,0.971014
LRU,72.00,40,68,2,0.971429
LRU,73.00,41,68,2,0.971429
LRU,74.00,41,70,2,0.972222
LRU,75.00,43,71,2,0.972603
LRU,76.00,43,73,2,0.973333
LRU,77.00,43,74,2,0.973684
LRU,78.00,45,75,2,0.974026
LRU,79.00,45,76,2,0.974359
LRU,80.00,45,76,2,0.974359
LRU,81.00,46,76,2,0.974359
LRU,82.00,46,79,2,0.975309
LRU,83.00,46,79,2,0.975309
LRU,84.00,47,81,2,0.975904
LRU,85.00,47,83,2,0.976471
LRU,86.00,49,85,2,0.977011
LRU,87.00,49,86,2,0.977273
LRU,88.00,49,87,2,0.977528
LRU,89.00,49,87,2,0.977528
LRU,90.00,49,88,2,0.977778
LRU,91.00,50,88,2,0.977778
LRU,92.00,51,89,2,0.978022
LRU,93.00,52,89,2,0.978022
LRU,94.00,52,90,2,0.978261
LRU,95.00,52,90,2,0.978261
LRU,96.00,52,90,2,0.978261
LRU,97.00,53,90,2,0.978261
LRU,98.00,53,90,2,0.978261
LRU,99.00,53,90,2,0.978261
LRU,100.00,53,92,2,0.978723
LRU,101.00,54,95,2,0.979381
LRU,102.00,54,95,2,0.979381
LRU,103.00,55,96,2,0.979592
LRU,104.00,55,98,2,0.980000
LRU,105.00,55,100,2,0.980392
LRU,106.00,55,100,2,0.980392
LRU,107.00,56,101,2,0.980583
LRU,108.00,57,101,2,0.980583
LRU,109.00,57,102,2,0.980769
LRU,110.00,58,102,2,0.980769
LRU,111.00,59,103,2,0.980952
LRU,112.00,59,103,2,0.980952
LRU,113.00,60,105,2,0.981308
LRU,114.00,60,105,2,0.981308
LRU,115.00,60,105,2,0.981308
LRU,116.00,60,105,2,0.981308
LRU,117.00,61,106,2,0.981481
LRU,118.00,62,107,2,0.981651
LRU,119.00,62,107,2,0.981651
LRU,120.00,64,108,2,0.981818
LRU,121.00,65,108,2,0.981818
LRU,122.00,65,108,2,0.981818
LRU,123.00,65,109,2,0.981982
LRU,124.00,66,109,2,0.981982
LRU,125.00,67,109,2,0.981982
LRU,126.00,67,110,2,0.982143
LRU,127.00,67,113,2,0.982609
LRU,128.00,67,113,2,0.982609
LRU,129.00,68,113,2,0.982609
LRU,130.00,68,115,2,0.982906
LRU,131.00,68,115,2,0.982906
LRU,132.00,69,118,2,0.983333
LRU,133.00,69,118,2,0.983333
LRU,134.00,70,118,2,0.983333
LRU,135.00,70,118,2,0.983333
LRU,136.00,70,118,2,0.983333
LRU,137.00,70,122,2,0.983871
LRU,138.00,70,122,2,0.983871
LRU,139.00,70,123,2,0.984000
LRU,140.00,70,126,2,0.984375
LRU,141.00,70,126,2,0.984375
LRU,142.00,70,128,2,0.984615
LRU,143.00,70,129,2,0.984733
LRU,144.00,70,131,2,0.984962
LRU,145.00,70,131,2,0.984962
LRU,146.00,70,132,2,0.985075
LRU,147.00,72,135,2,0.985401
LRU,148.00,72,137,2,0.985612
LRU,149.00,73,137,2,0.985612
LRU,150.00,74,138,2,0.985714
LRU,151.00,75,139,2,0.985816
LRU,152.00,75,139,2,0.985816
LRU,153.00,75,140,2,0.985915
LRU,154.00,76,141,2,0.986014
LRU,155.00,77,142,2,0.986111
LRU,156.00,78,143,2,0.986207
LRU,157.00,78,143,2,0.986207
LRU,158.00,78,147,2,0.986577
LRU,159.00,78,147,2,0.986577
LRU,160.00,78,148,2,0.986667
LRU,161.00,79,151,2,0.986928
LRU,162.00,80,152,2,0.987013
LRU,163.00,80,154,2,0.987179
LRU,164.00,81,155,2,0.987261
LRU,165.00,82,157,2,0.987421
LRU,166.00,82,157,2,0.987421
LRU,167.00,83,158,2,0.987500
LRU,168.00,84,159,2,0.987578
LRU,169.00,86,160,2,0.987654
LRU,170.00,86,161,2,0.987730
LRU,171.00,88,162,2,0.987805
LRU,172.00,88,162,2,0.987805
LRU,173.00,88,165,2,0.988024
LRU,174.00,88,165,2,0.988024
LRU,175.00,89,165,2,0.988024
LRU,176.00,89,166,2,0.988095
LRU,177.00,90,168,2,0.988235
LRU,178.00,91,169,2,0.988304
LRU,179.00,92,169,2,0.988304
LRU,180.00,92,174,2,0.988636
LRU,181.00,92,176,2,0.988764
LRU,182.00,92,178,2,0.988889
LRU,183.00,93,179,2,0.988950
LRU,184.00,94,182,2,0.989130
LRU,185.00,95,183,2,0.989189
LRU,186.00,95,185,2,0.989305
LRU,187.00,95,186,2,0.989362
LRU,188.00,95,190,2,0.989583
LRU,189.00,96,192,2,0.989691
LRU,190.00,96,192,2,0.989691
LRU,191.00,96,197,2,0.989950
LRU,192.00,97,201,2,0.990148
LRU,193.00,98,202,2,0.990196
LRU,194.00,98,202,2,0.990196
LRU,195.00,99,204,2,0.990291
LRU,196.00,99,204,2,0.990291
LRU,197.00,99,206,2,0.990385
LRU,198.00,99,206,2,0.990385
LRU,199.00,101,206,2,0.990385
LRU,200.00,102,206,2,0.990385
LRU,201.00,103,206,2,0.990385
LRU,202.00,103,206,2,0.990385
LRU,203.00,104,206,2,0.990385
LRU,204.00,106,208,2,0.990476
LRU,205.00,107,209,2,0.990521
LRU,206.00,107,210,2,0.990566
LRU,207.00,109,211,2,0.990610
LRU,208.00,110,212,2,0.990654
LRU,209.00,110,214,2,0.990741
LRU,210.00,110,214,2,0.990741
LRU,211.00,111,215,2,0.990783
LRU,212.00,111,215,2,0.990783
LRU,213.00,113,215,2,0.990783
LRU,214.00,113,217,2,0.990868
LRU,215.00,114,217,2,0.990868
LRU,216.00,115,218,2,0.990909
LRU,217.00,115,218,2,0.990909
LRU,218.00,115,220,2,0.990991
LRU,219.00,115,220,2,0.990991
LRU,220.00,115,221,2,0.991031
LRU,221.00,116,222,2,0.991071
LRU,222.00,116,223,2,0.991111
LRU,223.00,117,224,2,0.991150
LRU,224.00,118,224,2,0.991150
LRU,225.00,118,224,2,0.991150
LRU,226.00,120,224,2,0.991150
LRU,227.00,121,224,2,0.991150
LRU,228.00,122,225,2,0.991189
LRU,229.00,123,226,2,0.991228
LRU,230.00,125,227,2,0.991266
LRU,231.00,126,227,2,0.991266
LRU,232.00,127,227,2,0.991266
LRU,233.00,127,228,2,0.991304
LRU,234.00,128,230,2,0.991379
LRU,235.00,128,230,2,0.991379
LRU,236.00,128,230,2,0.991379
LRU,237.00,128,231,2,0.991416
LRU,238.00,128,233,2,0.991489
LRU,239.00,128,233,2,0.991489
LRU,240.00,128,233,2,0.991489
LRU,241.00,128,235,2,0.991561
LRU,242.00,128,236,2,0.991597
LRU,243.00,128,237,2,0.991632
LRU,244.00,128,238,2,0.991667
LRU,245.00,128,240,2,0.991736
LRU,246.00,128,241,2,0.991770
LRU,247.00,128,243,2,0.991837
LRU,248.00,128,247,2,0.991968
LRU,249.00,128,248,2,0.992000
LRU,250.00,128,248,2,0.992000
LRU,251.00,128,248,2,0.992000
LRU,252.00,128,250,2,0.992063
LRU,253.00,128,253,2,0.992157
LRU,254.00,128,255,2,0.992218
LRU,255.00,128,256,2,0.992248
LRU,256.00,128,258,2,0.992308
LRU,257.00,128,259,2,0.992337
LRU,258.00,128,260,2,0.992366
LRU,259.00,128,261,2,0.992395
LRU,260.00,128,261,2,0.992395
LRU,261.00,128,261,2,0.992395
LRU,262.00,128,262,2,0.992424
LRU,263.00,128,262,2,0.992424
LRU,264.00,128,264,2,0.992481
LRU,265.00,128,266,2,0.992537
LRU,266.00,128,268,2,0.992593
LRU,267.00,128,270,2,0.992647
LRU,268.00,128,271,2,0.992674
LRU,269.00,128,271,2,0.992674
LRU,270.00,128,271,2,0.992674
LRU,271.00,128,272,2,0.992701
LRU,272.00,128,272,2,0.992701
LRU,273.00,128,272,2,0.992701
LRU,274.00,128,274,2,0.992754
LRU,275.00,128,276,2,0.992806
LRU,276.00,128,277,2,0.992832
LRU,277.00,128,278,2,0.992857
LRU,278.00,128,279,2,0.992883
LRU,279.00,128,280,2,0.992908
LRU,280.00,128,281,2,0.992933
LRU,281.00,128,281,2,0.992933
LRU,282.00,128,281,2,0.992933
LRU,283.00,128,281,2,0.992933
LRU,284.00,128,281,2,0.992933
LRU,285.00,128,284,2,0.993007
LRU,286.00,128,284,2,0.993007
LRU,287.00,128,285,2,0.993031
LRU,288.00,128,287,2,0.993080
LRU,289.00,128,287,2,0.993080
LRU,290.00,128,288,2,0.993103
LRU,291.00,128,290,2,0.993151
LRU,292.00,128,294,2,0.993243
LRU,293.00,128,295,2,0.993266
LRU,294.00,128,295,2,0.993266
LRU,295.00,128,297,2,0.993311
LRU,296.00,128,298,2,0.993333
LRU,297.00,128,299,2,0.993355
LRU,298.00,128,301,2,0.993399
LRU,299.00,128,303,2,0.993443
LRU,300.00,128,304,2,0.993464
LRU,301.00,128,304,2,0.993464
LRU,302.00,128,305,2,0.993485
LRU,303.00,128,305,2,0.993485
LRU,304.00,128,306,2,0.993506
LRU,305.00,128,307,2,0.993528
LRU,306.00,128,308,2,0.993548
LRU,307.00,128,311,2,0.993610
LRU,308.00,128,313,2,0.993651
LRU,309.00,128,314,2,0.993671
LRU,310.00,128,315,2,0.993691
LRU,311.00,128,316,2,0.993711
LRU,312.00,128,317,2,0.993730
LRU,313.00,128,317,2,0.993730
LRU,314.00,128,317,2,0.993730
LRU,315.00,128,317,2,0.993730
LRU,316.00,128,318,2,0.993750
LRU,317.00,128,318,2,0.993750
LRU,318.00,128,318,2,0.993750
LRU,319.00,128,319,2,0.993769
LRU,320.00,128,321,2,0.993808
LRU,321.00,128,323,2,0.993846
LRU,322.00,128,325,2,0.993884
LRU,323.00,128,327,2,0.993921
LRU,324.00,128,329,2,0.993958
LRU,325.00,128,329,2,0.993958
LRU,326.00,128,331,2,0.993994
LRU,327.00,128,332,2,0.994012
LRU,328.00,128,333,2,0.994030
LRU,329.00,128,333,2,0.994030
LRU,330.00,128,333,2,0.994030
LRU,331.00,128,335,2,0.994065
LRU,332.00,128,338,2,0.994118
LRU,333.00,128,339,2,0.994135
LRU,334.00,128,339,2,0.994135
LRU,335.00,128,340,2,0.994152
LRU,336.00,128,340,2,0.994152
LRU,337.00,128,341,2,0.994169
LRU,338.00,128,341,2,0.994169
LRU,339.00,128,343,2,0.994203
LRU,340.00,128,343,2,0.994203
LRU,341.00,128,345,2,0.994236
LRU,342.00,128,350,2,0.994318
LRU,343.00,128,350,2,0.994318
LRU,344.00,128,351,2,0.994334
LRU,345.00,128,353,2,0.994366
LRU,346.00,128,354,2,0.994382
LRU,347.00,128,354,2,0.994382
LRU,348.00,128,355,2,0.994398
LRU,349.00,128,355,2,0.994398
LRU,350.00,128,355,2,0.994398
LRU,351.00,128,355,2,0.994398
LRU,352.00,128,356,2,0.994413
LRU,353.00,128,359,2,0.994460
LRU,354.00,128,360,2,0.994475
LRU,355.00,128,361,2,0.994490
LRU,356.00,128,363,2,0.994521
LRU,357.00,128,364,2,0.994536
LRU,358.00,128,365,2,0.994550
LRU,359.00,128,365,2,0.994550
LRU,360.00,128,366,2,0.994565
LRU,361.00,128,367,2,0.994580
LRU,362.00,128,368,2,0.994595
LRU,363.00,128,369,2,0.994609
LRU,364.00,128,370,2,0.994624
LRU,365.00,128,371,2,0.994638
LRU,366.00,128,372,2,0.994652
LRU,367.00,128,373,2,0.994667
LRU,368.00,128,374,2,0.994681
LRU,369.00,128,376,2,0.994709
LRU,370.00,128,376,2,0.994709
LRU,371.00,128,377,2,0.994723
LRU,372.00,128,378,2,0.994737
LRU,373.00,128,380,2,0.994764
LRU,374.00,128,381,2,0.994778
LRU,375.00,128,382,2,0.994792
LRU,376.00,128,383,2,0.994805
LRU,377.00,128,384,2,0.994819
LRU,378.00,128,384,2,0.994819
LRU,379.00,128,385,2,0.994832
LRU,380.00,128,387,2,0.994859
LRU,381.00,128,388,2,0.994872
LRU,382.00,128,389,2,0.994885
LRU,383.00,128,389,2,0.994885
LRU,384.00,128,389,2,0.994885
LRU,385.00,128,389,2,0.994885
LRU,386.00,128,389,2,0.994885
LRU,387.00,128,390,2,0.994898
LRU,388.00,128,390,2,0.994898
LRU,389.00,128,390,2,0.994898
LRU,390.00,128,390,2,0.994898
LRU,391.00,128,392,2,0.994924
LRU,392.00,128,392,2,0.994924
LRU,393.00,128,396,2,0.994975
LRU,394.00,128,397,2,0.994987
LRU,395.00,128,397,2,0.994987
LRU,396.00,128,398,2,0.995000
LRU,397.00,128,398,2,0.995000
LRU,398.00,128,399,2,0.995012
LRU,399.00,128,400,2,0.995025
LRU,400.00,128,402,2,0.995050
LRU,401.00,128,402,2,0.995050
LRU,402.00,128,402,2,0.995050
LRU,403.00,128,402,2,0.995050
LRU,404.00,128,405,2,0.995086
LRU,405.00,128,406,2,0.995098
LRU,406.00,128,407,2,0.995110
LRU,407.00,128,409,2,0.995134
LRU,408.00,128,409,2,0.995134
LRU,409.00,128,409,2,0.995134
LRU,410.00,128,411,2,0.995157
LRU,411.00,128,411,2,0.995157
LRU,412.00,128,411,2,0.995157
LRU,413.00,128,411,2,0.995157
LRU,414.00,128,411,2,0.995157
LRU,415.00,128,413,2,0.995181
LRU,416.00,128,414,2,0.995192
LRU,417.00,128,414,2,0.995192
LRU,418.00,128,414,2,0.995192
LRU,419.00,128,416,2,0.995215
LRU,420.00,128,419,2,0.995249
LRU,421.00,128,422,2,0.995283
LRU,422.00,128,423,2,0.995294
LRU,423.00,128,423,2,0.995294
LRU,424.00,128,424,2,0.995305
LRU,425.00,128,430,2,0.995370
LRU,426.00,128,432,2,0.995392
LRU,427.00,128,435,2,0.995423
LRU,428.00,128,437,2,0.995444
LRU,429.00,128,437,2,0.995444
LRU,430.00,128,437,2,0.995444
LRU,431.00,128,438,2,0.995455
LRU,432.00,128,440,2,0.995475
LRU,433.00,128,441,2,0.995485
LRU,434.00,128,442,2,0.995495
LRU,435.00,128,442,2,0.995495
LRU,436.00,128,446,2,0.995536
LRU,437.00,128,447,2,0.995546
LRU,438.00,128,449,2,0.995565
LRU,439.00,128,449,2,0.995565
LRU,440.00,128,451,2,0.995585
LRU,441.00,128,454,2,0.995614
LRU,442.00,128,457,2,0.995643
LRU,443.00,128,458,2,0.995652
LRU,444.00,128,460,2,0.995671
LRU,445.00,128,463,2,0.995699
LRU,446.00,128,464,2,0.995708
LRU,447.00,128,466,2,0.995726
LRU,448.00,128,471,2,0.995772
LRU,449.00,128,472,2,0.995781
LRU,450.00,128,475,2,0.995807
LRU,451.00,128,476,2,0.995816
LRU,452.00,128,477,2,0.995825
LRU,453.00,128,479,2,0.995842
LRU,454.00,128,480,2,0.995851
LRU,455.00,128,481,2,0.995859
LRU,456.00,128,483,2,0.995876
LRU,457.00,128,487,2,0.995910
LRU,458.00,128,487,2,0.995910
LRU,459.00,128,489,2,0.995927
LRU,460.00,128,490,2,0.995935
LRU,461.00,128,492,2,0.995951
LRU,462.00,128,494,2,0.995968
LRU,463.00,128,495,2,0.995976
LRU,464.00,128,497,2,0.995992
LRU,465.00,128,499,2,0.996008
LRU,466.00,128,501,2,0.996024
LRU,467.00,128,502,2,0.996032
LRU,468.00,128,505,2,0.996055
LRU,469.00,128,508,2,0.996078
LRU,470.00,128,508,2,0.996078
LRU,471.00,128,510,2,0.996094
LRU,472.00,128,514,2,0.996124
LRU,473.00,128,519,2,0.996161
LRU,474.00,128,519,2,0.996161
LRU,475.00,128,519,2,0.996161
LRU,476.00,128,520,2,0.996169
LRU,477.00,128,521,2,0.996176
LRU,478.00,128,521,2,0.996176
LRU,479.00,128,521,2,0.996176
LRU,480.00,128,523,2,0.996190
LRU,481.00,128,526,2,0.996212
LRU,482.00,128,527,2,0.996219
LRU,483.00,128,527,2,0.996219
LRU,484.00,128,530,2,0.996241
LRU,485.00,128,531,2,0.996248
LRU,486.00,128,533,2,0.996262
LRU,487.00,128,533,2,0.996262
LRU,488.00,128,535,2,0.996276
LRU,489.00,128,540,2,0.996310
LRU,490.00,128,540,2,0.996310
LRU,491.00,128,543,2,0.996330
LRU,492.00,128,543,2,0.996330
LRU,493.00,128,544,2,0.996337
LRU,494.00,128,545,2,0.996344
LRU,495.00,128,549,2,0.996370
LRU,496.00,128,550,2,0.996377
LRU,497.00,128,550,2,0.996377
LRU,498.00,128,552,2,0.996390
LRU,499.00,128,555,2,0.996409
LRU,500.00,128,556,2,0.996416
LRU,501.00,128,557,2,0.996422
LRU,502.00,128,559,2,0.996435
LRU,503.00,128,561,2,0.996448
LRU,504.00,128,564,2,0.996466
LRU,505.00,128,565,2,0.996473
LRU,506.00,128,567,2,0.996485
LRU,507.00,128,569,2,0.996497
LRU,508.00,128,572,2,0.996516
LRU,509.00,128,573,2,0.996522
LRU,510.00,128,575,2,0.996534
LRU,511.00,128,579,2,0.996558
LRU,512.00,128,581,2,0.996569
LRU,513.00,128,583,2,0.996581
LRU,514.00,128,585,2,0.996593
LRU,515.00,128,585,2,0.996593
LRU,516.00,128,587,2,0.996604
LRU,517.00,128,590,2,0.996622
LRU,518.00,128,593,2,0.996639
LRU,519.00,128,594,2,0.996644
LRU,520.00,128,597,2,0.996661
LRU,521.00,128,598,2,0.996667
LRU,522.00,128,601,2,0.996683
LRU,523.00,128,601,2,0.996683
LRU,524.00,128,603,2,0.996694
LRU,525.00,128,605,2,0.996705
LRU,526.00,128,608,2,0.996721
LRU,527.00,128,611,2,0.996737
LRU,528.00,128,612,2,0.996743
LRU,529.00,128,613,2,0.996748
LRU,530.00,128,615,2,0.996759
LRU,531.00,128,616,2,0.996764
LRU,532.00,128,617,2,0.996769
LRU,533.00,128,617,2,0.996769
LRU,534.00,128,617,2,0.996769
LRU,535.00,128,617,2,0.996769
LRU,536.00,128,618,2,0.996774
LRU,537.00,128,618,2,0.996774
LRU,538.00,128,622,2,0.996795
LRU,539.00,128,622,2,0.996795
LRU,540.00,128,622,2,0.996795
LRU,541.00,128,624,2,0.996805
LRU,542.00,128,626,2,0.996815
LRU,543.00,128,626,2,0.996815
LRU,544.00,128,629,2,0.996830
LRU,545.00,128,631,2,0.996840
LRU,546.00,128,635,2,0.996860
LRU,547.00,128,638,2,0.996875
LRU,548.00,128,639,2,0.996880
LRU,549.00,128,639,2,0.996880
LRU,550.00,128,643,2,0.996899
LRU,551.00,128,644,2,0.996904
LRU,552.00,128,647,2,0.996918
LRU,553.00,128,648,2,0.996923
LRU,554.00,128,648,2,0.996923
LRU,555.00,128,651,2,0.996937
LRU,556.00,128,653,2,0.996947
LRU,557.00,128,655,2,0.996956
LRU,558.00,128,656,2,0.996960
LRU,559.00,128,656,2,0.996960
LRU,560.00,128,658,2,0.996970
LRU,561.00,128,659,2,0.996974
LRU,562.00,128,662,2,0.996988
LRU,563.00,128,662,2,0.996988
LRU,564.00,128,662,2,0.996988
LRU,565.00,128,662,2,0.996988
LRU,566.00,128,662,2,0.996988
LRU,567.00,128,667,2,0.997010
LRU,568.00,128,671,2,0.997028
LRU,569.00,128,673,2,0.997037
LRU,570.00,128,675,2,0.997046
LRU,571.00,128,676,2,0.997050
LRU,572.00,128,677,2,0.997054
LRU,573.00,128,679,2,0.997063
LRU,574.00,128,679,2,0.997063
LRU,575.00,128,681,2,0.997072
LRU,576.00,128,683,2,0.997080
LRU,577.00,128,685,2,0.997089
LRU,578.00,128,688,2,0.997101
LRU,579.00,128,691,2,0.997114
LRU,580.00,128,691,2,0.997114
LRU,581.00,128,693,2,0.997122
LRU,582.00,128,695,2,0.997131
LRU,583.00,128,696,2,0.997135
LRU,584.00,128,696,2,0.997135
LRU,585.00,128,698,2,0.997143
LRU,586.00,128,698,2,0.997143
LRU,587.00,128,702,2,0.997159
LRU,588.00,128,704,2,0.997167
LRU,589.00,128,705,2,0.997171
LRU,590.00,128,709,2,0.997187
LRU,591.00,128,710,2,0.997191
LRU,592.00,128,711,2,0.997195
LRU,593.00,128,711,2,0.997195
LRU,594.00,128,712,2,0.997199
LRU,595.00,128,713,2,0.997203
LRU,596.00,128,713,2,0.997203
LRU,597.00,128,715,2,0.997211
LRU,598.00,128,720,2,0.997230
LRU,599.00,128,721,2,0.997234
LRU,600.00,128,723,2,0.997241
LRU,601.00,128,725,2,0.997249
LRU,602.00,128,731,2,0.997271
LRU,603.00,128,734,2,0.997283
LRU,604.00,128,736,2,0.997290
LRU,605.00,128,737,2,0.997294
LRU,606.00,128,739,2,0.997301
LRU,607.00,128,742,2,0.997312
LRU,608.00,128,744,2,0.997319
LRU,609.00,128,747,2,0.997330
LRU,610.00,128,747,2,0.997330
LRU,611.00,128,749,2,0.997337
LRU,612.00,128,750,2,0.997340
LRU,613.00,128,751,2,0.997344
LRU,614.00,128,752,2,0.997347
LRU,615.00,128,754,2,0.997354
LRU,616.00,128,755,2,0.997358
LRU,617.00,128,755,2,0.997358
LRU,618.00,128,756,2,0.997361
LRU,619.00,128,757,2,0.997365
LRU,620.00,128,760,2,0.997375
LRU,621.00,128,764,2,0.997389
LRU,622.00,128,766,2,0.997396
LRU,623.00,128,766,2,0.997396
LRU,624.00,128,768,2,0.997403
LRU,625.00,128,770,2,0.997409
LRU,626.00,128,772,2,0.997416
LRU,627.00,128,773,2,0.997419
LRU,628.00,128,778,2,0.997436
LRU,629.00,128,782,2,0.997449
LRU,630.00,128,786,2,0.997462
LRU,631.00,128,786,2,0.997462
LRU,632.00,128,788,2,0.997468
LRU,633.00,128,790,2,0.997475
LRU,634.00,128,793,2,0.997484
LRU,635.00,128,795,2,0.997491
LRU,636.00,128,796,2,0.997494
LRU,637.00,128,798,2,0.997500
LRU,638.00,128,800,2,0.997506
LRU,639.00,128,801,2,0.997509
LRU,640.00,128,802,2,0.997512
LRU,641.00,128,802,2,0.997512
LRU,642.00,128,802,2,0.997512
LRU,643.00,128,803,2,0.997516
LRU,644.00,128,805,2,0.997522
LRU,645.00,128,807,2,0.997528
LRU,646.00,128,811,2,0.997540
LRU,647.00,128,813,2,0.997546
LRU,648.00,128,814,2,0.997549
LRU,649.00,128,815,2,0.997552
LRU,650.00,128,817,2,0.997558
LRU,651.00,128,820,2,0.997567
LRU,652.00,128,822,2,0.997573
LRU,653.00,128,822,2,0.997573
LRU,654.00,128,823,2,0.997576
LRU,655.00,128,824,2,0.997579
LRU,656.00,128,827,2,0.997587
LRU,657.00,128,828,2,0.997590
LRU,658.00,128,829,2,0.997593
LRU,659.00,128,831,2,0.997599
LRU,660.00,128,833,2,0.997605
LRU,661.00,128,834,2,0.997608
LRU,662.00,128,834,2,0.997608
LRU,663.00,128,834,2,0.997608
LRU,664.00,128,837,2,0.997616
LRU,665.00,128,840,2,0.997625
LRU,666.00,128,844,2,0.997636
LRU,667.00,128,846,2,0.997642
LRU,668.00,128,849,2,0.997650
LRU,669.00,128,851,2,0.997655
LRU,670.00,128,852,2,0.997658
LRU,671.00,128,855,2,0.997666
LRU,672.00,128,857,2,0.997672
LRU,673.00,128,857,2,0.997672
LRU,674.00,128,859,2,0.997677
LRU,675.00,128,862,2,0.997685
LRU,676.00,128,864,2,0.997691
LRU,677.00,128,867,2,0.997699
LRU,678.00,128,868,2,0.997701
LRU,679.00,128,869,2,0.997704
LRU,680.00,128,870,2,0.997706
LRU,681.00,128,872,2,0.997712
LRU,682.00,128,874,2,0.997717
LRU,683.00,128,875,2,0.997719
LRU,684.00,128,878,2,0.997727
LRU,685.00,128,880,2,0.997732
LRU,686.00,128,882,2,0.997738
LRU,687.00,128,882,2,0.997738
LRU,688.00,128,883,2,0.997740
LRU,689.00,128,884,2,0.997743
LRU,690.00,128,888,2,0.997753
LRU,691.00,128,892,2,0.997763
LRU,692.00,128,896,2,0.997773
LRU,693.00,128,898,2,0.997778
LRU,694.00,128,901,2,0.997785
LRU,695.00,128,902,2,0.997788
LRU,696.00,128,904,2,0.997792
LRU,697.00,128,906,2,0.997797
LRU,698.00,128,908,2,0.997802
LRU,699.00,128,908,2,0.997802
LRU,700.00,128,909,2,0.997805
LRU,701.00,128,909,2,0.997805
LRU,702.00,128,911,2,0.997809
LRU,703.00,128,911,2,0.997809
LRU,704.00,128,912,2,0.997812
LRU,705.00,128,914,2,0.997817
LRU,706.00,128,917,2,0.997824
LRU,707.00,128,917,2,0.997824
LRU,708.00,128,920,2,0.997831
LRU,709.00,128,923,2,0.997838
LRU,710.00,128,926,2,0.997845
LRU,711.00,128,928,2,0.997849
LRU,712.00,128,931,2,0.997856
LRU,713.00,128,932,2,0.997859
LRU,714.00,128,935,2,0.997866
LRU,715.00,128,936,2,0.997868
LRU,716.00,128,936,2,0.997868
LRU,717.00,128,937,2,0.997870
LRU,718.00,128,940,2,0.997877
LRU,719.00,128,941,2,0.997879
LRU,720.00,128,943,2,0.997884
LRU,721.00,128,946,2,0.997890
LRU,722.00,128,946,2,0.997890
LRU,723.00,128,948,2,0.997895
LRU,724.00,128,950,2,0.997899
LRU,725.00,128,951,2,0.997901
LRU,726.00,128,953,2,0.997906
LRU,727.00,128,953,2,0.997906
LRU,728.00,128,953,2,0.997906
LRU,729.00,128,955,2,0.997910
LRU,730.00,128,957,2,0.997914
LRU,731.00,128,960,2,0.997921
LRU,732.00,128,962,2,0.997925
LRU,733.00,128,965,2,0.997932
LRU,734.00,128,967,2,0.997936
